142591;1;1010030;2;22.0133 (11059);1                                       ;NEGrI                                   ;0;NEPO 65-40-200 D;2;0
143092;1;2110280;2;22.0216 (12439);1                                       ;NEGrII                                  ;0;NEPO 80-50-250;2;0
143092;1;2110280;2;22.0216 (12439);1                                       ;NEGrII                                  ;0;NEPO 80-50-250;2;0
143091;1;2100010;2;22.0215 (12677);1                                       ;NEGrII                                  ;0;NEWO 100-65-260;1;0
143091;2;2100010;2;22.0215 (12677);2                                       ;PPA0INE02PAA000                         ;0;22.0215;1;0
143091;1;2100010;2;22.0215 (12677);1                                       ;NEGrII                                  ;0;NEWO 100-65-260;1;0
143091;2;2100010;2;22.0215 (12677);2                                       ;PPA0INE02PAA000                         ;0;22.0215;1;0
143090;1;1121130;2;22.0214 (12611);1                                       ;NEGrI                                   ;0;NEPO 80-50-200;1;0
143090;2;1121130;1;22.0214 (12611);2                                       ;800EK2202140010                         ;1;;1;0
143090;1;1121130;2;22.0214 (12611);1                                       ;NEGrI                                   ;0;NEPO 80-50-200;1;0
143090;2;1121130;1;22.0214 (12611);2                                       ;800EK2202140010                         ;1;;1;0
143089;1;204018001;2;22.0213 (12653);1                                       ;NEGrI                                   ;0;NETO 80-50-200;1;0
143089;2;204018001;2;22.0213 (12653);2                                       ;PPA0INE01PAA000                         ;0;22.0213;1;0
143089;1;204018001;2;22.0213 (12653);1                                       ;NEGrI                                   ;0;NETO 80-50-200;1;0
143089;2;204018001;2;22.0213 (12653);2                                       ;PPA0INE01PAA000                         ;0;22.0213;1;0
143087;1;102052001;2;22.0211 (12642);1                                       ;FKGr0                                   ;0;FKPO 40-25-160;1;0
143087;1;102052001;2;22.0211 (12642);1                                       ;FKGr0                                   ;0;FKPO 40-25-160;1;0
143086;1;212034001;2;22.0210 (12612);1                                       ;VFGrII                                  ;0;VKPF 32-250 S;1;0
143086;1;212034001;2;22.0210 (12612);1                                       ;VFGrII                                  ;0;VKPF 32-250 S;1;0
142665;1;1120230;2;22.0207 (12615);1                                       ;NEGrI                                   ;0;NEPO 50-32-200;1;0
142665;1;1120230;2;22.0207 (12615);1                                       ;NEGrI                                   ;0;NEPO 50-32-200;1;0
142664;1;1460550;2;22.0206 (12604);1                                       ;NEGrII                                  ;0;NEPO 65-40-250;1;0
142664;1;1460550;2;22.0206 (12604);1                                       ;NEGrII                                  ;0;NEPO 65-40-250;1;0
142663;1;1470010;2;22.0205 (12651);1                                       ;NEGr0                                   ;0;NEPO 40-25-160;1;0
142663;2;1470010;2;22.0205 (12651);2                                       ;PPA0INE00PAA000                         ;0;22.0205;1;0
142663;1;1470010;2;22.0205 (12651);1                                       ;NEGr0                                   ;0;NEPO 40-25-160;1;0
142663;2;1470010;2;22.0205 (12651);2                                       ;PPA0INE00PAA000                         ;0;22.0205;1;0
142662;1;2100010;2;22.0204 (12650);1                                       ;NEGrI                                   ;0;NEKO 80-50-200;1;0
142662;2;2100010;2;22.0204 (12650);2                                       ;PPA0INE01PAA000                         ;0;22.0204;1;0
142662;1;2100010;2;22.0204 (12650);1                                       ;NEGrI                                   ;0;NEKO 80-50-200;1;0
142662;2;2100010;2;22.0204 (12650);2                                       ;PPA0INE01PAA000                         ;0;22.0204;1;0
142661;1;2080140;2;22.0203 (11975);1                                       ;VFGrII                                  ;0;VKPF 80-250 S;1;0
142661;2;2080140;1;22.0203 (11975);2                                       ;800EK2202030010                         ;1;;1;0
142661;1;2080140;2;22.0203 (11975);1                                       ;VFGrII                                  ;0;VKPF 80-250 S;1;0
142661;2;2080140;1;22.0203 (11975);2                                       ;800EK2202030010                         ;1;;1;0
142660;1;2170700;2;22.0202 (12399);1                                       ;NEGrI                                   ;0;NEPO 50-32-200;2;0
142660;1;2170700;2;22.0202 (12399);1                                       ;NEGrI                                   ;0;NEPO 50-32-200;2;0
142659;1;2110280;2;22.0201 (12591);1                                       ;NEGrI                                   ;0;NEPO 50-32-160;1;0
142659;1;2110280;2;22.0201 (12591);1                                       ;NEGrI                                   ;0;NEPO 50-32-160;1;0
142658;1;1460080;2;22.0200 (12536);1                                       ;NMGrI                                   ;0;NMTO 50-32-160;1;0
142658;2;1460080;2;22.0200 (12536);2                                       ;PPA0INM01UAA000                         ;0;22.0200;1;0
142658;3;1460080;1;22.0200 (12536);3                                       ;800EK2202000010                         ;1;;1;0
142658;1;1460080;2;22.0200 (12536);1                                       ;NMGrI                                   ;0;NMTO 50-32-160;1;0
142658;2;1460080;2;22.0200 (12536);2                                       ;PPA0INM01UAA000                         ;0;22.0200;1;0
142658;3;1460080;1;22.0200 (12536);3                                       ;800EK2202000010                         ;1;;1;0
142657;1;1420370;2;22.0199 (12628);1                                       ;NEGr0                                   ;0;NEPO 40-25-160;1;0
142657;1;1420370;2;22.0199 (12628);1                                       ;NEGr0                                   ;0;NEPO 40-25-160;1;0
142656;1;1280210;2;22.0198 (12343);1                                       ;NEGrI                                   ;0;NEPO 65-40-200;1;0
142656;2;1280210;1;22.0198 (12343);2                                       ;800EK2201980010                         ;1;;1;0
142656;1;1280210;2;22.0198 (12343);1                                       ;NEGrI                                   ;0;NEPO 65-40-200;1;0
142656;2;1280210;1;22.0198 (12343);2                                       ;800EK2201980010                         ;1;;1;0
142655;1;2110050;2;22.0197 (12634);1                                       ;NEGrII                                  ;0;NEPO 50-32-250;1;0
142655;2;2110050;1;22.0197 (12634);2                                       ;800EK2201970010                         ;1;;1;0
142655;1;2110050;2;22.0197 (12634);1                                       ;NEGrII                                  ;0;NEPO 50-32-250;1;0
142655;2;2110050;1;22.0197 (12634);2                                       ;800EK2201970010                         ;1;;1;0
142654;1;2130240;2;22.0196 (12613);1                                       ;NEGrI                                   ;0;NEPO 80-50-200;1;0
142654;1;2130240;2;22.0196 (12613);1                                       ;NEGrI                                   ;0;NEPO 80-50-200;1;0
142653;1;1190240;2;22.0195 (12176);1                                       ;VFGrII                                  ;0;VKPF 50-250 S;1;0
142653;2;1190240;2;22.0195 (12176);2                                       ;SP250-300                               ;0;SP 250/300 K;1;0
142653;3;1190240;2;22.0195 (12176);3                                       ;NEGrIV                                  ;0;NEPS 150-200-400;1;0
142653;4;1190240;2;22.0195 (12176);4                                       ;PPA0ISP09PAA000                         ;0;22.0195/2;1;0
142653;5;1190240;2;22.0195 (12176);5                                       ;PPA0INE04PAA000                         ;0;22.0195/3;1;0
142653;1;1190240;2;22.0195 (12176);1                                       ;VFGrII                                  ;0;VKPF 50-250 S;1;0
142653;2;1190240;2;22.0195 (12176);2                                       ;SP250-300                               ;0;SP 250/300 K;1;0
142653;3;1190240;2;22.0195 (12176);3                                       ;NEGrIV                                  ;0;NEPS 150-200-400;1;0
142653;4;1190240;2;22.0195 (12176);4                                       ;PPA0ISP09PAA000                         ;0;22.0195/2;1;0
142653;5;1190240;2;22.0195 (12176);5                                       ;PPA0INE04PAA000                         ;0;22.0195/3;1;0
142652;1;1020440;2;22.0194 (12412);1                                       ;FKGr0                                   ;0;FKKO 40-25-160;2;0
142652;2;1020440;2;22.0194 (12412);2                                       ;FKGr0                                   ;0;FKPO 40-25-160;2;0
142652;3;1020440;1;22.0194 (12412);3                                       ;800EK2201940020                         ;1;;2;0
142652;4;1020440;1;22.0194 (12412);4                                       ;800EK2201940040                         ;1;;2;0
142652;1;1020440;2;22.0194 (12412);1                                       ;FKGr0                                   ;0;FKKO 40-25-160;2;0
142652;2;1020440;2;22.0194 (12412);2                                       ;FKGr0                                   ;0;FKPO 40-25-160;2;0
142652;3;1020440;1;22.0194 (12412);3                                       ;800EK2201940020                         ;1;;2;0
142652;4;1020440;1;22.0194 (12412);4                                       ;800EK2201940040                         ;1;;2;0
142651;1;206018001;2;22.0193 (12287);1                                       ;NEGrIII                                 ;0;NEPO 150-125-315;1;0
142651;1;206018001;2;22.0193 (12287);1                                       ;NEGrIII                                 ;0;NEPO 150-125-315;1;0
142650;1;1010510;2;22.0192 (12535);1                                       ;NEGrII                                  ;0;NEPO 80-50-315;1;0
142650;1;1010510;2;22.0192 (12535);1                                       ;NEGrII                                  ;0;NEPO 80-50-315;1;0
142649;1;1440270;2;22.0191 (12446);1                                       ;NEGrI                                   ;0;NEPO 50-32-200;3;0
142649;2;1440270;1;22.0191 (12446);2                                       ;800EK2201910030                         ;1;;3;0
142649;1;1440270;2;22.0191 (12446);1                                       ;NEGrI                                   ;0;NEPO 50-32-200;3;0
142649;2;1440270;1;22.0191 (12446);2                                       ;800EK2201910030                         ;1;;3;0
142648;1;1330280;2;22.0190 (12627);1                                       ;NEGrII                                  ;0;NEKO 80-50-315;1;0
142648;1;1330280;2;22.0190 (12627);1                                       ;NEGrII                                  ;0;NEKO 80-50-315;1;0
142647;1;1130140;2;22.0189 (12518);1                                       ;NEGrI                                   ;0;NEKO 50-32-200;1;0
142647;2;1130140;1;22.0189 (12518);2                                       ;800EK2201890010                         ;1;;1;0
142647;1;1130140;2;22.0189 (12518);1                                       ;NEGrI                                   ;0;NEKO 50-32-200;1;0
142647;2;1130140;1;22.0189 (12518);2                                       ;800EK2201890010                         ;1;;1;0
142646;1;2200050;2;22.0188 (12528);1                                       ;NEGrII                                  ;0;NEPO 125-80-250;1;0
142646;1;2200050;2;22.0188 (12528);1                                       ;NEGrII                                  ;0;NEPO 125-80-250;1;0
142645;1;2110280;2;22.0187 (12620);1                                       ;NEGrI                                   ;0;NEPO 80-50-200;1;0
142645;1;2110280;2;22.0187 (12620);1                                       ;NEGrI                                   ;0;NEPO 80-50-200;1;0
142644;1;1380440;2;22.0186 (12618);1                                       ;NEGrII                                  ;0;NEPO 80-50-315;1;0
142644;1;1380440;2;22.0186 (12618);1                                       ;NEGrII                                  ;0;NEPO 80-50-315;1;0
142643;1;1120160;2;22.0185 (12617);1                                       ;NEGrII                                  ;0;NEPO 125-80-250;1;0
142643;2;1120160;2;22.0185 (12617);2                                       ;PPA0INE02PAA000                         ;0;22.0185;1;0
142643;1;1120160;2;22.0185 (12617);1                                       ;NEGrII                                  ;0;NEPO 125-80-250;1;0
142643;2;1120160;2;22.0185 (12617);2                                       ;PPA0INE02PAA000                         ;0;22.0185;1;0
142642;1;2110280;2;22.0184 (10173);1                                       ;NEGrIV                                  ;0;NEPS 250-200-400;1;0
142642;1;2110280;2;22.0184 (10173);1                                       ;NEGrIV                                  ;0;NEPS 250-200-400;1;0
142641;1;2100010;2;22.0183 (12597);1                                       ;NEGrI                                   ;0;NEPO 50-32-200 D;1;0
142641;1;2100010;2;22.0183 (12597);1                                       ;NEGrI                                   ;0;NEPO 50-32-200 D;1;0
142640;1;1030240;2;22.0182 (12583);1                                       ;NEGrI                                   ;0;NEPG 50-32-200;1;0
142640;1;1030240;2;22.0182 (12583);1                                       ;NEGrI                                   ;0;NEPG 50-32-200;1;0
142639;1;1080470;2;22.0181 (12578);1                                       ;VFGrII                                  ;0;VKPF 50-250;1;0
142639;2;1080470;2;22.0181 (12578);2                                       ;PPA0IVF02UAA000                         ;0;22.0181;1;0
142639;1;1080470;2;22.0181 (12578);1                                       ;VFGrII                                  ;0;VKPF 50-250;1;0
142639;2;1080470;2;22.0181 (12578);2                                       ;PPA0IVF02UAA000                         ;0;22.0181;1;0
142638;1;1460330;2;22.0180 (12602);1                                       ;NEGrIII                                 ;0;NEPO 125-100-315;1;0
142638;2;1460330;1;22.0180 (12602);2                                       ;800EK2201800010                         ;1;;1;0
142638;1;1460330;2;22.0180 (12602);1                                       ;NEGrIII                                 ;0;NEPO 125-100-315;1;0
142638;2;1460330;1;22.0180 (12602);2                                       ;800EK2201800010                         ;1;;1;0
142637;1;2110280;2;22.0179 (12280);1                                       ;VFGrII                                  ;0;VKPF 65-260;1;0
142637;1;2110280;2;22.0179 (12280);1                                       ;VFGrII                                  ;0;VKPF 65-260;1;0
142636;1;1340040;2;22.0178 (10969);1                                       ;NEGr0                                   ;0;NEPO 40-25-160;1;0
142636;2;1340040;1;22.0178 (10969);2                                       ;800EK2201780010                         ;1;;1;0
142636;3;1340040;2;22.0178 (10969);3                                       ;PHA3BNE00UAA000                         ;0;22.0178;1;0
142636;1;1340040;2;22.0178 (10969);1                                       ;NEGr0                                   ;0;NEPO 40-25-160;1;0
142636;2;1340040;1;22.0178 (10969);2                                       ;800EK2201780010                         ;1;;1;0
142636;3;1340040;2;22.0178 (10969);3                                       ;PHA3BNE00UAA000                         ;0;22.0178;1;0
142635;1;1330250;2;22.0177 (12353);1                                       ;NEGrII                                  ;0;NEPO 125-100-200;1;0
142635;2;1330250;2;22.0177 (12353);2                                       ;NEGrIII                                 ;0;NEPO 150-125-315;1;0
142635;1;1330250;2;22.0177 (12353);1                                       ;NEGrII                                  ;0;NEPO 125-100-200;1;0
142635;2;1330250;2;22.0177 (12353);2                                       ;NEGrIII                                 ;0;NEPO 150-125-315;1;0
142634;1;1100560;2;22.0176 (12530);1                                       ;FMGr0                                   ;0;FMBO 40-25-160;1;0
142634;2;1100560;2;22.0176 (12530);2                                       ;FMGr0                                   ;0;FMBO 40-25-160;1;0
142634;3;1100560;1;22.0176 (12530);3                                       ;800EK2201760010                         ;1;;1;0
142634;4;1100560;1;22.0176 (12530);4                                       ;800EK2201760020                         ;1;;1;0
142634;5;1100560;2;22.0176 (12530);5                                       ;PPA0IFM00UAA000                         ;0;22.0176/1;1;0
142634;6;1100560;2;22.0176 (12530);6                                       ;PPA0IFM00UAA000                         ;0;22.0176/2;1;0
142634;1;1100560;2;22.0176 (12530);1                                       ;FMGr0                                   ;0;FMBO 40-25-160;1;0
142634;2;1100560;2;22.0176 (12530);2                                       ;FMGr0                                   ;0;FMBO 40-25-160;1;0
142634;3;1100560;1;22.0176 (12530);3                                       ;800EK2201760010                         ;1;;1;0
142634;4;1100560;1;22.0176 (12530);4                                       ;800EK2201760020                         ;1;;1;0
142634;5;1100560;2;22.0176 (12530);5                                       ;PPA0IFM00UAA000                         ;0;22.0176/1;1;0
142634;6;1100560;2;22.0176 (12530);6                                       ;PPA0IFM00UAA000                         ;0;22.0176/2;1;0
142633;1;2100010;2;22.0175 (12567);1                                       ;NEGrII                                  ;0;NEPO 65-40-250;1;0
142633;1;2100010;2;22.0175 (12567);1                                       ;NEGrII                                  ;0;NEPO 65-40-250;1;0
142632;1;1010300;2;22.0174 (12582);1                                       ;NEGrIII                                 ;0;NEPO 125-100-315;1;0
142632;1;1010300;2;22.0174 (12582);1                                       ;NEGrIII                                 ;0;NEPO 125-100-315;1;0
142631;1;142037001;2;22.0173 (12588);1                                       ;NEGrI                                   ;0;NEPO 50-32-160;1;0
142631;1;142037001;2;22.0173 (12588);1                                       ;NEGrI                                   ;0;NEPO 50-32-160;1;0
142630;1;2110160;2;22.0172 (11493);1                                       ;NEGrIII                                 ;0;NEPD 150-125-315;4;0
142630;2;2110160;2;22.0172 (11493);2                                       ;PPA0INE03PAA000                         ;0;22.0172/1-4;4;0
142630;1;2110160;2;22.0172 (11493);1                                       ;NEGrIII                                 ;0;NEPD 150-125-315;4;0
142630;2;2110160;2;22.0172 (11493);2                                       ;PPA0INE03PAA000                         ;0;22.0172/1-4;4;0
142629;1;2190050;2;22.0171 (12082);1                                       ;NEGrI                                   ;0;NEKO 50-32-160;1;0
142629;1;2190050;2;22.0171 (12082);1                                       ;NEGrI                                   ;0;NEKO 50-32-160;1;0
142628;1;1120100;2;22.0170 (12377);1                                       ;NEGrI                                   ;0;NEPO 80-50-200;1;0
142628;2;1120100;2;22.0170 (12377);2                                       ;NEGrII                                  ;0;NEPO 100-65-250;1;0
142628;1;1120100;2;22.0170 (12377);1                                       ;NEGrI                                   ;0;NEPO 80-50-200;1;0
142628;2;1120100;2;22.0170 (12377);2                                       ;NEGrII                                  ;0;NEPO 100-65-250;1;0
142627;1;1380440;2;22.0169 (12596);1                                       ;NEGrII                                  ;0;NEPO 65-40-250;1;0
142627;1;1380440;2;22.0169 (12596);1                                       ;NEGrII                                  ;0;NEPO 65-40-250;1;0
142626;1;213029001;2;22.0168 (12489);1                                       ;NEGrII                                  ;0;NEPO 80-50-315;2;0
142626;1;213029001;2;22.0168 (12489);1                                       ;NEGrII                                  ;0;NEPO 80-50-315;2;0
142625;1;2110050;2;22.0167 (12593);1                                       ;NEGrII                                  ;0;NEPO 125-80-250;1;0
142625;2;2110050;1;22.0167 (12593);2                                       ;800EK2201670010                         ;1;;1;0
142625;1;2110050;2;22.0167 (12593);1                                       ;NEGrII                                  ;0;NEPO 125-80-250;1;0
142625;2;2110050;1;22.0167 (12593);2                                       ;800EK2201670010                         ;1;;1;0
142624;1;1460550;2;22.0166 (12497);1                                       ;VFGrII                                  ;0;VKPF 50-250 S;1;0
142624;1;1460550;2;22.0166 (12497);1                                       ;VFGrII                                  ;0;VKPF 50-250 S;1;0
142623;1;1370130;2;22.0165 (12575);1                                       ;FKGr0                                   ;0;FKPO 40-25-160;1;0
142623;2;1370130;1;22.0165 (12575);2                                       ;800EK2201650010                         ;1;;1;0
142623;1;1370130;2;22.0165 (12575);1                                       ;FKGr0                                   ;0;FKPO 40-25-160;1;0
142623;2;1370130;1;22.0165 (12575);2                                       ;800EK2201650010                         ;1;;1;0
142622;1;222016001;2;22.0164 (12499);1                                       ;NEGrIII                                 ;0;NEPO 125-80-315;1;0
142622;1;222016001;2;22.0164 (12499);1                                       ;NEGrIII                                 ;0;NEPO 125-80-315;1;0
142621;1;1420370;2;22.0163 (12557);1                                       ;NEGrI                                   ;0;NEPO 50-32-200;1;0
142621;2;1420370;2;22.0163 (12557);2                                       ;SP50-65                                 ;0;SP 50/65;1;0
142621;1;1420370;2;22.0163 (12557);1                                       ;NEGrI                                   ;0;NEPO 50-32-200;1;0
142621;2;1420370;2;22.0163 (12557);2                                       ;SP50-65                                 ;0;SP 50/65;1;0
142620;1;2100010;2;22.0162 (12581);1                                       ;NEGrI                                   ;0;NEPO 50-32-160;1;0
142620;1;2100010;2;22.0162 (12581);1                                       ;NEGrI                                   ;0;NEPO 50-32-160;1;0
142619;1;1260060;2;22.0161 (12470);1                                       ;NEGrII                                  ;0;NEKO 65-40-250;1;0
142619;2;1260060;2;22.0161 (12470);2                                       ;PPA0INE02PAA000                         ;0;22.0161;1;0
142619;1;1260060;2;22.0161 (12470);1                                       ;NEGrII                                  ;0;NEKO 65-40-250;1;0
142619;2;1260060;2;22.0161 (12470);2                                       ;PPA0INE02PAA000                         ;0;22.0161;1;0
142618;1;1090410;2;22.0160 (12564);1                                       ;NEGrII                                  ;0;NEKO 65-40-250;1;0
142618;1;1090410;2;22.0160 (12564);1                                       ;NEGrII                                  ;0;NEKO 65-40-250;1;0
142617;1;1080470;2;22.0159 (12526);1                                       ;VFGrI                                   ;0;VKPF 50-200;1;0
142617;1;1080470;2;22.0159 (12526);1                                       ;VFGrI                                   ;0;VKPF 50-200;1;0
142616;1;2110030;2;22.0158 (12545);1                                       ;SP150-200                               ;0;SP 150/200;1;0
142616;1;2110030;2;22.0158 (12545);1                                       ;SP150-200                               ;0;SP 150/200;1;0
